conv_id,emotion_label,context,speaker_utterance,original_listener_response,Test2.1_response_GPT35,Test2.2_response_GPT35,BERTScore_Test21_GPT35,BERTScore_Test22_GPT35
hit:8111_conv:16222,excited,I recently got accepted into a prestigious film school.,"I'm so stoked, I just got into the film school of my dreams.",AMAZING! Congrats! ,Congratulations! That's amazing news! I can hear the excitement in your voice. You must be thrilled to have this opportunity to pursue your passion for filmmaking. It's such a well-deserved achievement!,"That's amazing news! Congratulations on getting into your dream film school, I'm so happy for you. Your hard work and dedication have paid off. What aspect of filmmaking are you most excited to explore?",0.4633107483386993,0.4294869899749756
hit:8135_conv:16271,afraid,i was scared to walk home last night,i was scared to walk home last night,"I would have been as well, how late was it? ","I'm sorry to hear that you were afraid to walk home last night. It must have been a really unsettling experience. Is there anything specific that made you feel scared, or is there anything I can do to help you feel more comfortable in the future?",I'm really sorry to hear that you were scared. Do you want to talk about what happened?,0.3221673369407654,0.2825289368629455
hit:8157_conv:16314,surprised,My colleagues gave me bachelor party at a location i did not expected it to happen,Last week i had my bachelor party. It happened in a location i least expected it,I bet that was fun. Like where? A museum or something Lol,"Wow, that must have been a pleasant surprise for you! It's great that your colleagues went out of their way to plan something special for you. How did you feel about the unexpected location?",That sounds exciting! Where did your friends end up taking you for the party?,0.4248755872249603,0.4399621784687042
hit:815_conv:1631,content,I finally got an interview! I have been applying for jobs for months!,I have applied to so many jobs lately. I have some super exciting news!,What's the news? Do you have an interview?,That's wonderful news! Congratulations on getting the interview! I'm so happy for you. All your hard work and effort have paid off. Good luck with the interview!,That's great to hear! What's the exciting news you have to share?,0.4908122718334198,0.6111040115356445
hit:8177_conv:16355,excited,I got approved to adopt a dog!,I got approved to adopt a dog!,Yay!  I love dogs!  Do you have any you want to get specifically or are you just going to look until you find one that clicks?,"That's amazing news! I can hear the excitement in your voice, congratulations on getting approved to adopt a dog! What kind of dog are you thinking of adopting?",That's wonderful news! Congratulations on being approved to adopt a dog. I'm sure you'll provide a loving home for your new furry friend.,0.4881681203842163,0.4551149606704712
hit:8185_conv:16371,excited,I cant wait for my trip next week!,I cant wait for my trip next week!,where is your trip at? why are you so exited,That's awesome! I can hear the excitement in your voice. It sounds like you're going to have an amazing time on your trip next week. Enjoy every moment of it!,That's so exciting! Where are you going for your trip?,0.4001679420471191,0.5964498519897461
hit:8240_conv:16481,terrified,My youngest sister has started to drive so I've been accompanying her since she has her learners permit. Riding with her is a real test of nerves! ,My youngest sister has her learner's permit so I've been trying to teach her how to drive. You don't know true terror until you're in the passenger's seat of a 16 year old's car,I'm dealing with the same thing right now! I had to teach her how to parralel park yesterday! It is terrifying! ,"I can only imagine how nerve-wracking that must be for you! It's great that you're accompanying her and helping her learn, but I totally understand why you'd feel terrified. Hang in there, you're doing a great job supporting her!","I can only imagine how nerve-wracking that must be! Teaching someone how to drive can be quite the adventure. Just remember to stay patient and calm, and I'm sure she'll get the hang of it eventually. Good luck!",0.4602643847465515,0.4638585150241852
hit:8268_conv:16536,anxious,I have to go to jury duty later this week. I am pretty nervous about it,I have to go to jury duty later this week. I am real nervous about it,I bet you'll do great.  I would be nervous too.  Hopefully it won't be anything too serious and more cut and dry decision.  Have you gone before?,"I completely understand why you would feel nervous about jury duty. It's completely normal to feel that way, but just remember that you are there to contribute to the justice system and your perspective is valuable. Take deep breaths and try to stay calm. You've got this!","I understand why you might be nervous, but just remember that jury duty is an important civic duty. You'll be contributing to the justice system by serving on a jury. Just be honest during the selection process and follow the judge's instructions during the trial. You'll do great!",0.4580585062503814,0.4971486330032348
hit:8281_conv:16562,excited,I was much surprised to receive a hike in my salary.,I received a hike in my salary.,"Fantastic, was it a lot ?",That's fantastic news! I can tell you're really excited about it. Congratulations on the well-deserved increase!,That's fantastic news! Congratulations on the salary increase! How are you planning to celebrate or utilize the extra income?,0.3881458044052124,0.429622083902359
hit:8324_conv:16649,proud,My husband got promoted to Lieutenant in the US Navy,"I am so excited, my husband got promoted to a Lieutenant in the Navy!",That is so awesome. Congratulations. Any big plans to celebrate?,"That's amazing news! Congratulations to your husband on his promotion, you must be so proud of him. He must have worked really hard to achieve that rank.","Wow, that's fantastic news! Congratulations to your husband on his well-deserved promotion. I'm sure you must be very proud of him.",0.4997356832027435,0.4994868338108063
hit:8329_conv:16658,sad,My pet gecko died :(,My pet gecko died. ,"Aww, that's sad. I love any and all animals, I'm sorry","I am so sorry to hear that your pet gecko passed away. Losing a pet can be really difficult, and it's okay to feel sad. If you need someone to talk to or share memories of your gecko, I'm here for you.","I'm so sorry to hear that. Losing a pet can be really tough. If you need someone to talk to or any support, I'm here for you.",0.4523718953132629,0.4840221405029297
hit:8367_conv:16735,disappointed,i was sad when i had to miss my sons game,i was sad when i had to miss my sons game,"I bet you were, but I am sure you had a good reason.","I'm sorry to hear that you had to miss your son's game. It's completely understandable that you would feel disappointed. Hopefully, you'll have another opportunity to attend one of his games in the future.",I'm sorry to hear that you were sad about missing your son's game. It's tough to miss out on special moments like that.,0.4665426313877105,0.4465710520744324
hit:8383_conv:16767,hopeful,I hope that my children have better lives than I have had.,I hope that my children have better lives than I have had.,"i dont have kids , but i feel the same way u do if i had kids that is","I can hear the hope and love in your words. It's wonderful to hear a parent wishing for the best for their children. I'm sure with your guidance and support, your children will have bright futures ahead. Your hope is a beautiful gift to them.",I understand your wish for your children to have better lives than you have had. It's natural for parents to want the best for their children. I hope your children can fulfill their potential and find happiness in their lives.,0.3952845633029938,0.4102576673030853
hit:8452_conv:16904,grateful,When my friends took me out to eat on my birthday. We went to a pizza place.,Just got back from the nicest supper with my friends.,"ohh, nice. Where did you guys go?",That's wonderful to hear! It must have been a great way to celebrate your birthday. I'm glad you had a special time with your friends at the pizza place.,That's great to hear! What did you all eat?,0.4064388871192932,0.5674653053283691
hit:8469_conv:16939,devastated,When I got rejected to my dream school. I put in so much work to the application.,"Harvard rejected me last night,",Oh no!  That's not your journey then.  Do you have other places you applied?,"I'm so sorry to hear that, I can only imagine how devastated you must be feeling. It's clear you put in a lot of effort into your application and I'm sure it's very disappointing to not get the outcome you were hoping for. It's okay to feel upset, take your time to process and know that your hard work and dedication will pay off in the future.","I'm sorry to hear that. Rejection can be tough, but it's important to remember that it's not a reflection of your worth. Keep your head up and remember that there are many opportunities out there for you.",0.426538735628128,0.4521468579769134
hit:8495_conv:16991,annoyed,I'm constantly working and never get a break.  Its been getting to me lately and I'm grumpy all the time.,I'm constantly working and never get a break. Its been getting to me lately and I'm grumpy all the time.,I feel you have you tried setting a schedule or is it from lack of rest.,I'm sorry to hear that you're feeling this way. It's completely understandable to feel annoyed when you're constantly working without a break. It's important to take some time for yourself and recharge. Is there anything I can do to help or support you during this time?,It sounds like you're feeling really overwhelmed. It's important to take care of yourself and make sure you're not burning out. Have you thought about setting aside some time for yourself to relax and recharge?,0.4516307711601257,0.4755228459835052
hit:8508_conv:17016,anticipating,"I am excited for the new super smash bros, I cannot wait any longer","I am excited for the new super smash bros, I cannot wait any longer",When does it come out?,"I totally understand your excitement! The anticipation for the new Super Smash Bros game must be intense. Hang in there, it'll be worth the wait once it's finally released!",I totally understand your excitement! It's always thrilling to anticipate new game releases. What are you most looking forward to in the new Super Smash Bros game?,0.3442038297653198,0.3591660559177398
hit:8512_conv:17025,furious,My sister in law should have never had kids.  She refuses to take care of them and let's my mother in law basically raise them while she goes out and spends all sorts of money on herself.,"I don't know if you have kids, but my sister in law is a person that should have never had them.",I do. Why do you say that about her?,I'm so sorry to hear that you're going through such a frustrating situation with your sister-in-law. It must be really difficult to see your mother-in-law bearing the burden of caring for the children. Have you had a chance to discuss your concerns with your sister-in-law or your mother-in-law?,I'm sorry to hear that you feel that way about your sister-in-law. It must be a difficult situation for you. Would you like to talk more about it?,0.3431819379329681,0.4255255460739136
hit:8572_conv:17144,lonely,My family had to go to a funeral out of state this week.  I hate being alone.,My family had to go to a funeral out of state this week.  I hate being alone.,That really stinks. You didn't go with them?,"I'm so sorry to hear that you're feeling lonely. It must be tough to have your family away during this time. If you need someone to talk to or keep you company, I'm here for you.",I'm so sorry to hear that you're feeling lonely. It must be tough to have your family away during such a difficult time. Is there anything I can do to support you while they're gone?,0.3986131250858307,0.4280464053153991
hit:8574_conv:17148,content,"Times are tough but with my family, life is good.","Times are tough but with my family, life is good.",That is true for some,"I'm glad to hear that despite the challenges, you find comfort and happiness with your family. It's wonderful to have a strong support system to lean on during tough times. Your positivity is inspiring.",It's wonderful to hear that your family brings you comfort and happiness during challenging times. Family support can make all the difference in facing tough situations.,0.3310159146785736,0.3565742373466491
hit:8606_conv:17212,disgusted,I have lent money to friend of my friend. Hope he will pay me back!!,I have lent money to friend of my friend!!,That was very generous of you.,I'm sorry to hear that you're feeling disgusted about lending money to your friend's friend. It can be frustrating when you're unsure if you'll be paid back. Have you tried following up with them about the repayment?,That's very generous of you! Just make sure you have clear terms for repayment in place to avoid any misunderstandings or issues in the future.,0.3753484487533569,0.5656876564025879
hit:8674_conv:17348,disgusted,The cafe down the street used to be my favorite place to eat. They recently failed several health inspections.,The cafe down the street used to be my favorite place to eat.,Used to be? What happened to it? Did it get closed down?,"Oh no, that's disappointing to hear. What happened?",That's great to hear! What was it about the cafe that made it your favorite place to eat?,0.4114166796207428,0.4238971471786499
hit:8677_conv:17355,sad,"I'm feeling pretty bummed after seeing a photo of myself 4 years ago, I gained so much weight!","I'm feeling pretty bummed after seeing a photo of myself 4 years ago, I gained so much weight!","Only you can change that, my friend!","I'm really sorry to hear that you're feeling this way. It's completely normal to have those feelings, but please remember that your worth and value are not based on your appearance. Your weight does not define you as a person. It's important to practice self-compassion and focus on the things that truly matter, like your kindness, intelligence, and the love you share with others. If you ever need to talk more about this or need support, I'm here for you.","I'm sorry to hear that you're feeling down about the photo. Remember that our worth is not determined by our appearance, and it's important to be kind to ourselves. Is there anything I can do to support you right now?",0.340861976146698,0.3435439467430115
hit:8724_conv:17449,afraid,I saw this scary shark movie the other day. I had to cover my eyes the whole time!,I watched this scary shark film this weekend. I had to cover my eyes throughout the movie!,Was it The Meg?,"Oh wow, that sounds intense! I can totally understand why you would be scared watching a movie like that. It must have been really suspenseful.","Oh wow, that sounds intense! I don't blame you for covering your eyes, shark movies can be really suspenseful. Which movie was it?",0.3088711202144623,0.3631279468536377
hit:8746_conv:17492,confident,"i have lost a few pounds, i can walk around with that shirt that fits me now","I have tried long and hard to lose a few pounds and i finally did, now i can wear that shirt that i use to wear and it fits me now. yayy","Losing weight is the best feeling. I did that a couple of summers ago.. It's one of those few things where you can visibly see yourself getting better, and there's not much that gives you as much pride as that. Congratulations!",That's amazing! I'm so happy for you! You must feel so confident and proud of yourself. Keep up the great work!,That's fantastic! Congratulations on reaching your goal and fitting into your favorite shirt again. All your hard work and dedication has paid off. Enjoy feeling confident and comfortable in your clothes!,0.4341130554676056,0.4326495826244354
hit:8831_conv:17662,angry,"Super upset that my yard received a ticket for being too long yet all the abandoned houses around me have 5ft tall grass. instead of ticketing decent people, they should try and stop all the rapes and shootings in the area and deal with all the abandoned houses.",Super upset that my yard received a ticket for being too long yet all the abandoned houses around me have 5ft tall grass.,That's too bad. Do you mow a lot?,I completely understand why you're feeling angry about this situation. It seems really unfair that your yard was targeted for a ticket when there are much bigger issues like abandoned houses with tall grass to address in the area. It's frustrating when priorities seem misplaced. Have you thought about reaching out to local authorities to express your concerns and see if there's any way to address this discrepancy?,I'm sorry to hear that you're feeling upset about the ticket for your yard. It must be frustrating to see abandoned houses with tall grass around you while you were the one to receive a citation. Have you considered reaching out to the authorities to address the discrepancy in enforcement?,0.401736170053482,0.4099933803081512
hit:8840_conv:17680,content,I ate some homemade ice cream the other day. What a wonderful treat.,I ate some homemade ice cream the other day. What a wonderful treat.,did you make it ?,That sounds lovely! Homemade ice cream is always so delicious. I'm glad you enjoyed it.,That sounds delicious! Homemade ice cream is always a special treat. What flavor was it?,0.3756400644779205,0.3582396507263183
hit:8845_conv:17690,impressed,it was impressive to see someone eat a 3 lbs burger the other day,it was impressive to see someone eat a 3 lbs burger the other day,I wouldn't want to do that.,I can imagine! That's quite a feat to take on such a massive burger. It must have been quite a sight to witness.,"Wow, that does sound impressive! I can't even imagine how full they must have been afterwards.",0.3892689645290375,0.4113735854625702
hit:885_conv:1770,confident,i felt confident going into a job interview,a few months back I was interviewing for a job an was totally confident going in.,"That's great, how did the interview end up going?",That's great to hear! It must have been a positive experience for you. How did the interview go?,That's great to hear! How did the interview go?,0.68342524766922,0.7889897227287292
hit:8878_conv:17757,grateful,I'm so humbled by all the gifts we've received for our new baby... totally was not expecting it,I'm so humbled by all the gifts we've received for our new baby... totally was not expecting it,That is such an exciting time and really nice of everyone to do that.,That's wonderful to hear! It's truly heartwarming to see how much love and support you're receiving for your new addition. You must be feeling incredibly grateful.,That's wonderful to hear! It must be such a special feeling to receive so much love and support for your new arrival.,0.4934186637401581,0.5429296493530273
hit:8898_conv:17797,joyful,I'm so glad that summer is almost over.,I'm very happy that summer is almost over and fall is around the corner.,"I used to be that way, because I love holidays and the mood it puts everyone in. But I'm starting to hate how short the fall and winter days are, and how quickly it gets dark. Now that I've been exercising outside more lately, I hate losing that time in the sun",That's great to hear that you're looking forward to fall! What do you enjoy most about the change in seasons?,I'm glad to hear that you're looking forward to fall! What do you enjoy most about the autumn season?,0.4265537559986114,0.4270110130310058
hit:8930_conv:17861,surprised,I had my birthday party last week. And I got all the presents!,Guess what I got for my birthday!,"What What, tell me?","Oh, what did you get? I'm so surprised to hear that you got all the presents! How exciting!","Ooh, what did you get? I can't wait to hear all about it!",0.3804098963737488,0.4037372171878814
hit:8941_conv:17882,disgusted,My cat peed on the carpet while I was at work.,I gor home from work the other day to find my cat had peed on the carpet. The smell was horrible.,"oh my god, thats it so gross, cat pee is the worst.","Oh no, that sounds really frustrating. I can imagine how disgusted you must have felt coming home to that. Do you need any help cleaning it up?","Oh no, that must have been frustrating to come home to. Have you been able to clean it up and get rid of the smell?",0.4294718503952026,0.4248091578483581
hit:895_conv:1791,trusting,"I was standing in a long line at a store on black friday. I had to use the restroom really bad. The person behind me offered to watch my items and hold my place, but when I came back they had taken some of my items to purchase themselves and left my other stuff sitting in an aisle.","On Black Friday, I was in line at a store and it was taking forever. I had to use the restroom so bad.",Oh yeah those lines can be super long. What did you do?,"Oh no, I'm so sorry to hear that happened to you. It's really disappointing when someone takes advantage of your trust like that. It's a tough lesson to learn, but hopefully, you won't encounter someone like that again in the future.","That sounds really frustrating. Waiting in long lines can be tough, especially when you really need to use the restroom. Did you eventually make it to the front of the line?",0.4271531701087951,0.5239688754081726
hit:8971_conv:17942,impressed,I met a girl last week at a cell phone store and she was being very open about her life. She was the manager of that location and had been at another as well. She is 22 years old and that was highly impressive to learn.,I was at a cell phone store last week talking to a girl who worked there and she was telling me a lot about her life.,That's... exciting..,That's really impressive! It's not every day you meet someone so young who has already achieved such success. It must have been interesting to hear about her experiences as a store manager at such a young age.,That sounds interesting! What did she share with you about her life?,0.3968584835529327,0.3933664262294769
hit:9013_conv:18026,sad,My first date with a woman that I met at a party didn't go as expected. ,My first date with a woman that I met at a party didn't go as expected.,Really? How come?,"I'm really sorry to hear that. It must be disappointing when things don't go as planned, especially on a first date. Do you want to talk about what happened or how you're feeling?","Oh no, I'm sorry to hear that. What happened on your date?",0.3279841840267181,0.398110568523407
hit:9026_conv:18052,furious,I just lost my job. I'm so angry because they had no reason too!,I just lost my job. It really sucks,"I'm sorry to hear that, hopefully you qualify for unemployment while you get back on your feet.","I'm so sorry to hear that. It's totally understandable to feel furious about the situation, especially if you feel it was unjust. Is there anything I can do to support you during this tough time?",I'm really sorry to hear that. Losing a job can be tough. Do you want to talk about what happened?,0.5191634297370911,0.5639015436172485
hit:9044_conv:18088,confident,I have a test coming up. I'm going to crush it. ,I have a test coming up and I'm feeling pretty good about it. ,Nice did you prepare well for it,That's great to hear! I have no doubt that you're going to crush it. Your confidence is inspiring. Keep up the positive attitude and you'll do amazing on the test.,That's great to hear! It sounds like you've been preparing well. Good luck on your test!,0.3923222720623016,0.4625521600246429
hit:9054_conv:18108,apprehensive,A bit worried about the future today. There is so much to get done before winter comes and I only have so many hours in the day,A bit worried about the future today.,why what happened,"I understand that feeling overwhelmed with everything that needs to be done can be quite stressful. It's important to remember to take things one step at a time and prioritize what's most urgent. You've got this, and I'm here to support you in any way I can.",I'm sorry to hear that. Is there anything specific that's been on your mind about the future?,0.2507769465446472,0.2705540359020233
hit:9056_conv:18113,proud,My kid scored the winning shot in her basketball game last week. I was so full of pride. She is doing so good with her sports.,My daughter scored the winning shot in her basketball game last week. I was so happy for her.,Great to have a daughter in basketball!,"That's amazing! You must be so proud of her. It's so great to see her doing well in sports. Keep cheering her on, she's clearly a talented player!",That's amazing! I can only imagine how proud you must be feeling. It must have been such a thrilling moment to witness your daughter's success on the court.,0.5354928374290466,0.4729048907756805
hit:9069_conv:18138,prepared,I have been studying non stop for a week for this test at work.  I think I am ready for it.  As best as I can be,I think my brain is full.  I am ready as I can be!,Ready for what?,That's great to hear! It sounds like you've put in a lot of effort to prepare for the test. I'm sure all that hard work will pay off. Good luck!,"It sounds like you've put in a lot of effort and dedication. It's great that you're feeling prepared! Just remember that it's normal to feel overwhelmed sometimes, but it's clear that you're ready to tackle whatever comes your way. Trust in your abilities and keep up the good work!",0.2824155986309051,0.2919551134109497
hit:9076_conv:18152,excited,I am already looking forward to the weekend. I am getting a new tattoo,I am looking forward to this weekend. I am getting a new tattoo,Oh sweet. What number tattoo is it?,That's so exciting! I'm happy for you. Getting a new tattoo must be a cool experience. I hope it turns out exactly how you want it to!,That's exciting! What kind of tattoo are you planning to get?,0.3917471468448639,0.5499386787414551
hit:907_conv:1814,afraid,I do not like the dark.,"I do not like the dark.,","There are a bunch of people who really don't! I don't get really why people are afraid of it, though.",It's okay to feel afraid of the dark. Many people feel the same way. Is there anything that helps you feel more comfortable when it's dark?,"I understand. Is there anything specific about the dark that bothers you, or is it just a general feeling of discomfort?",0.4658787250518799,0.4197909533977508
hit:9114_conv:18229,annoyed,I've been waiting for my husband to build my new furniture and he's taking forever!,I've been waiting for my husband to build my new furniture and he's taking forever!,Oh wow. I'm impressed he can make furniture! Is he busy?,I can imagine how frustrating that must be for you. Have you tried talking to him about it? Maybe he's unaware of how important it is to you.,I'm sorry to hear that. It can be frustrating when things take longer than expected. Have you tried talking to him about your concerns?,0.4464433491230011,0.4787103235721588
hit:916_conv:1833,terrified,I was playing with my toddler and there was this HUGE spider on his play tent. This spider was seriously so big. I called my boyfriend and he told me to spray it with hairspray and use one of his shoes to smash it.,I was playing with my toddler and there was this HUGE spider on his play tent. This spider was seriously so big. ,ohh! that is frighting. Didn't you scare?,"Oh my goodness, that sounds absolutely terrifying! I can imagine how scary it must have been to see such a big spider near your toddler. I'm glad your boyfriend was able to give you some advice on how to handle the situation. I hope you were able to get rid of it safely.","Oh wow, that must have been quite a shock! How did you handle the situation with the spider and your toddler?",0.4921346604824066,0.5252023935317993
hit:919_conv:1839,anticipating,Just got back from a job interview. I was able to answer all the questions and the recruiter seem impressed.,Just got back from a job interview. I was able to answer all the questions and the recruiter seem impressed.,Thats a great way to start,That's great to hear! It sounds like you did really well in the interview. I can understand why you're feeling so anticipatory about the outcome. Fingers crossed for you!,That's great to hear! It sounds like the interview went really well for you. I hope you get positive news from the recruiter soon.,0.3771684765815735,0.4037520885467529
hit:9226_conv:18453,anxious,I didn't pay my taxes this year. I am nervous I may get audited.,I didn't pay my taxes this year.,On no. Did you get a letter from the IRS?,I can understand why you're feeling anxious about that. It's a stressful situation to be in. Is there anything I can do to help or support you through this?,It's important to make sure you take care of that. Have you considered reaching out to a tax professional for assistance?,0.3794818520545959,0.4746044874191284
hit:9309_conv:18618,hopeful,"I bought 10 tickets for a local lottery to win a new car. There are not many tickets sold, so I am really hoping that I will win!",I bought 10 tickets to win a new cars. I am hoping I'm lucky this time!,That would be great! It would certainly save you from having to buy a new car for a while.,I can feel your excitement and hopefulness! Fingers crossed that one of those tickets turns out to be the winning one for you. Good luck!,"That's exciting! Good luck with the raffle, I hope you win the new car!",0.4093164205551147,0.545791506767273
hit:9328_conv:18656,angry,someone almost crashed into me,someone almost crashed into me today,wow. are you ok? that can be really unnerving ,That sounds really frustrating. Are you okay?,"Oh no, that must have been really scary. Are you okay?",0.6762000918388367,0.641390860080719
hit:9332_conv:18665,hopeful,im feeling positive oi got the job. it would really help me out a lot.,im feeling positive that i got the job. it would really help me out a lot,That's a good sign you did great then@,That's fantastic news! I'm so happy for you. Getting this job will definitely be a great help. I'm hopeful that it will bring many positive changes for you.,That's fantastic news! I'm so happy for you. Getting the job will definitely be a big help. Congratulations!,0.4929512441158294,0.5004138350486755
hit:9339_conv:18678,furious,I really hate when I get accused of something I didn't do. One time my mom said I said the f word when I was younger and I didn't and it made me so upset.,I hate when I get accused of something that I didn't do at all.,"Same here, who accused you?","I completely understand why that would make you furious. It's so frustrating to be accused of something you didn't do, especially by someone close to you like your mom. It's important to communicate your feelings and set the record straight to avoid any misunderstandings in the future.",I'm sorry to hear that. It can be really frustrating to be falsely accused. Do you want to talk about what happened?,0.3405935764312744,0.361501395702362
hit:9355_conv:18710,furious,My partner took my car Sunday morning to visit her friend without even letting me know. I had plans to meet with my friends too and I got stuck at home,My partner took my car last Sunday morning to visit her friend. She did not even ask me or let me know. I had plans too with friends. And I was stuck at home,Wow that doesn't sound like a very good relationship. Did you talk to her about it?,I can understand why you would be furious about that. It's important for partners to communicate and consider each other's plans before making decisions like that. Have you talked to your partner about how you feel?,I'm sorry to hear that. It must have been frustrating to have your plans disrupted like that. Have you had a chance to talk to your partner about how you feel?,0.4962924718856811,0.5038171410560608
hit:9364_conv:18729,nostalgic,"I love to play songs from the 70s as it reminds me of my childhood.  My favorite band to listen to is Earth, Wind & Fire.  Even though I was born in 1972, that for me is my favorite eras with the best memories.",Do you have a favorite music era?,"Yes, I love 80s rock n roll.","That's lovely to hear that songs from the 70s hold such a special place in your heart. Earth, Wind & Fire is definitely a classic choice! As for me, I have a soft spot for the 90s era. The music from that time brings back a lot of memories from my younger days. It's amazing how certain songs can transport us back in time, isn't it?","Yes, I do! I really enjoy music from the 80s. How about you?",0.4199859499931335,0.5760924220085144
hit:9367_conv:18735,devastated,I met this girl on Tinder and we really hit it off. Then she randomly ghosted me and it made me really upset.,I met this girl on Tinder and even though we didn't go the distance we really hit it off at first.,Are you going to see her again?,"I'm really sorry to hear that she ghosted you, that must have been really tough. It's completely understandable to feel devastated in this situation. If you need someone to talk to or just to vent, I'm here for you.","It's great to hear that you had a good connection with someone, even if it didn't work out in the end. It's all about the experience and learning from each interaction.",0.3690314888954162,0.3239056766033172
hit:9381_conv:18762,annoyed,I really don't like it when people talk on the phone when at the movies.,I really don't like it when people talk on the phone when at the movies.,Have you ever talked on the phone at movies yourself?,"I totally understand, it's so annoying when people are talking on the phone during a movie. It can be really distracting and take away from the whole experience.",I totally understand where you're coming from. It can be really distracting and disrespectful to others who are trying to enjoy the movie. It's important for everyone to be considerate of those around them in public spaces like that.,0.4776215255260467,0.3638536930084228
hit:9417_conv:18834,devastated,My cat jumped up on the mantle and destroyed my mothers old vase. I am so distraught because that vase is over 50 years old.,My cat jumped up on the mantle and destroyed my mothers old vase. I am so distraught because that vase is over 50 years old.,Could it be fixed at all? ,"I'm so sorry to hear that, that must be incredibly heartbreaking. It's understandable to feel devastated, especially knowing the sentimental value that vase held. Is there anything I can do to help or support you during this difficult time?",I'm so sorry to hear that happened. It must be really upsetting to have something so sentimental broken. Is there anything I can do to help?,0.3574368059635162,0.3909865319728851
hit:956_conv:1913,terrified,"When I was six years old, my mom let me watch IT.",I watched IT when I was only six years old.,Were you scared?,"Wow, that must have been really scary for you at such a young age. It's understandable that you would feel terrified after watching a movie like that. How did you cope with the fear afterwards?","Oh wow, that must have been quite an experience at such a young age! Did it scare you?",0.4531072378158569,0.480315238237381
hit:9579_conv:19158,anxious,I get really nervous when I have to confront someone and be assertive.,I used to be that way too.  One thing to think about that might help is even if you do look stupid for a second nobody is going to remember 10 minutes from then.  Another thing that helped me was thinking about how good it felt if a stranger started talking with me in public for a 2-5 minute conversation and how it didnt upset me or make them look stupid so I shouldnt look stupid if I did the same thing.,That's true... the anxiety goes away immediately afterwards!,"I completely understand how you feel. It's great that you've found some strategies to help with your anxiety. Remembering that moments of looking silly are usually quickly forgotten by others is a good perspective to have. And it's true that most people appreciate a friendly conversation, so there's no need to worry about asserting yourself. Keep practicing and I'm sure you'll become more comfortable with confrontation over time.",That's a great perspective to have! It's true that most people are so caught up in their own lives that they won't remember a brief awkward moment. And making a connection with a stranger can actually be a really positive experience for both parties. It's all about stepping out of your comfort zone and realizing that it's okay to put yourself out there. Thanks for sharing your insights!,0.442355215549469,0.4391604959964752
hit:9580_conv:19160,hopeful,"I just applied for a new job.  After the interview, I'm very optimistic that I will get the position",I just interviewed for a new job after applying last week!,"Oh really, do you feel like you did a great job?",That's great to hear! I'm so glad you're feeling hopeful about the job. You did your best and it sounds like you made a good impression. I'll keep my fingers crossed for you!,That's great news! How do you think the interview went?,0.510413408279419,0.5054136514663696
hit:9581_conv:19163,devastated,I was so upset when my girlfriend broke up with me.  I was so in love with her.  What can i do to get her back,My girlfriend broke up with me and i am quite upset,I'm sorry to hear that. How long were you together?,"I'm so sorry to hear that you're going through this. It's completely understandable to feel devastated after a breakup, especially when you were so in love with her. It's important to take some time to process your emotions and focus on taking care of yourself. If you still want to try and get her back, maybe consider reaching out to have an open and honest conversation about how you feel and see if there's a possibility for reconciliation. Just remember to prioritize your own well-being during this difficult time.",I'm so sorry to hear that. Breakups can be really tough. Do you want to talk about what happened or do you need some time to yourself right now?,0.4546449780464172,0.589483916759491
hit:9588_conv:19177,anxious,"We're refinancing student loans, buying a house, and my wife is getting a new job.","So this month we're finishing refinancing student loans, buying a house, and my wife just got another job.",Congratulations! That sounds like a lot of great news in one month!,That sounds like a lot to handle all at once. It's completely normal to feel anxious with so many big changes happening. Remember to take things one step at a time and lean on each other for support. Congratulations on these exciting new beginnings!,"Wow, that's a lot of exciting news all at once! Congratulations on refinancing your student loans, buying a house, and your wife getting a new job. It sounds like things are really falling into place for you.",0.5002663731575012,0.562848687171936
hit:9619_conv:19238,prepared,"I have my first cage fight coming up. I thought that I'd be a lot more anxious than I am, but I'm ready for this fight.","My first cage fight is coming up in about a week. I thought I'd be really nervous, but I feel like I'm ready for this! I've been training really hard and it's paying off.",Your a pretty tough guy and you have the wits too dude. You got this.,That's amazing to hear! It sounds like all your hard work and dedication to training has paid off. It's great that you're feeling prepared for your first cage fight. Just keep focused and keep up the good work. You got this!,That's great to hear! It sounds like you've put in a lot of effort and dedication into your training. I'm sure all that hard work will pay off in the cage fight. Good luck!,0.4737960696220398,0.4030315577983856
hit:9627_conv:19255,nostalgic,I walked by my trophy case of super bowl rings with my old buddy the other day.  I could vividly picture throwing all those touchdown passes in the super bowls.,"I took a casual stroll with my old teammate down my trophy hall, and we got sidetracked staring at my multiple super bowl championship rings.",That must have been nostalgic. When did you last pick one up?,"It must have been quite the trip down memory lane, reminiscing about those incredible moments on the field. It's amazing how certain objects can bring back such strong emotions and memories. It's clear that those super bowl victories hold a special place in your heart.","Wow, that must have been quite a trip down memory lane! It's incredible that you have multiple super bowl championship rings. Your success in sports is truly impressive.",0.4245009124279022,0.4518942236900329
hit:9680_conv:19361,proud,Winning our sunday league football title when we were underdogs,"Last year we won our football league when we were actually underdogs, it was a fantastic moment! ",How did you celebrate after?,That's amazing! You must feel incredibly proud of your team and all the hard work you put in to achieve that victory. Congratulations on the well-deserved title!,That's amazing! It must have been such a thrilling experience to come out on top against the odds. Congratulations on the victory!,0.3952015042304992,0.3714781403541565
